"eaccessionlots","AcqDateDepositLowerOrig","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateDepositUpper","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateDepositUpperOrig","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateInitiated","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateMoved0","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateOffered",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateOfferedLower",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateOfferedLowerOrig",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateOfferedUpper",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateOfferedUpperOrig",,,"lac",,,,,,,,,,
"eaccessionlots","AcqDateOfInformation","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateOrdered","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateOwnership","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateOwnershipDate","cmoa",,"lac",,"nmai",,,"umnh",,"ushmm",,,"ypmnh"
"eaccessionlots","AcqDateOwnershipDetail","cmoa",,"lac",,"nmai",,,"umnh",,"ushmm",,,"ypmnh"
"eaccessionlots","AcqDateOwnershipLower","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateOwnershipLowerOrig","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateOwnershipUpper","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateOwnershipUpperOrig","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateProposed","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateQualifier_tab","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateReceived","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateReceivedDate","cmoa",,"lac",,"nmai",,,"umnh",,"ushmm",,,"ypmnh"
"eaccessionlots","AcqDateReceivedDetail","cmoa",,"lac",,"nmai",,,"umnh",,"ushmm",,,"ypmnh"
"eaccessionlots","AcqDateReceivedFiscalQ","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateReceivedFiscalY","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateReceivedLower","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateReceivedLowerOrig","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateReceivedUpper","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateReceivedUpperOrig","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
"eaccessionlots","AcqDateRequested","cmoa",,"lac","manchester","nmai",,"nybg","umnh","upenn","ushmm",,,"ypmnh"
"eaccessionlots","AcqDateSent","cmoa","fmnh","lac","manchester","nmai",,"nybg","umnh","upenn","ushmm","whitworth","wint","ypmnh"
